UniprotID_1,UniprotID_2
Q53FT3,Q53FT3
Q53GL7,Q53GL7
Q53H47,Q53H47
Q53HL2,Q53HL2
Q53HL2,Q9NQS7
Q53QZ3,Q53QZ3
Q58F21,Q58F21
Q59EE5,Q59EE5
Q59F19,Q59F19
Q59FF5,Q96FJ2
Q59GW5,Q59GW5
Q59H18,Q59H18
Q5D1E8,Q5D1E8
Q5FWF5,Q5FWF5
Q5GJ75,Q5GJ75
Q5H9F3,Q9BSM1
Q5H9T5,Q5H9T5
Q5IBP5,Q5IBP5
Q5JRX3,Q5JRX3
Q5JS13,Q5JS13
Q5JTV8,Q5JTV8
Q5JUX0,Q5JUX0
Q5KU26,Q5KU26
Q5NV88,Q5NV88
Q5NV90,Q5NV90
Q5PY49,Q5PY49
Q5R372,Q5R372
Q5S007,Q5S007
Q5SQI0,Q5SQI0
Q5SW79,Q5SW79
Q5T1C6,Q5T1C6
Q5T280,Q5T280
Q5T2W1,Q5T2W1
Q5T4W7,Q5T4W7
Q5T7N2,Q5T7N2
Q5T8D3,Q5T8D3
Q5TA50,Q5TA50
Q5TC82,Q5TC82
Q5TCY1,Q5TCY1
Q5TDH0,Q5TDH0
Q5TEC6,Q9Y657
Q5TFQ8,Q5TFQ8
Q5THR3,Q5THR3
Q5VST9,Q8WZ42
Q5VV17,Q5VV17
Q5VVQ6,Q5VVQ6
Q5VW32,Q5VW32
Q5VW32,Q9H444
Q5VW32,Q9NZZ3
Q5VWG9,Q5VWG9
Q5VYX0,Q5VYX0
Q5VZV1,Q5VZV1
Q63HR2,Q96QB1
Q658P3,Q658P3
Q676U5,Q9H1Y0
Q68DC2,Q68DC2
Q68DC2,Q6ZW76
Q68DK7,Q68DK7
Q68DK7,Q9H7Z6
Q68DK7,Q9HCI7
Q68E01,Q9BQ15
Q68E01,Q9NRY2
Q68J44,Q68J44
Q6B0I6,Q6B0I6
Q6FI81,Q6FI81
Q6GMX0,Q6GMX6
Q6GMX0,Q9UL95
Q6GMX6,Q6GMX6
Q6GMX6,S6BGD6
Q6GTX8,Q6GTX8
Q6IMI6,Q6IMI6
Q6IQ20,Q6IQ20
Q6ISU1,Q6ISU1
Q6N089,Q6N089
Q6N089,Q8TCD0
Q6NS38,Q6NS38
Q6NSW7,Q6NSW7
Q6NT76,Q6NT76
Q6NUK1,Q6NUK1
Q6NW40,Q6NW40
Q6NXT2,Q9UPP1
Q6NYC1,Q6NYC1
Q6P179,Q6P179
Q6P2Q9,Q6P2Q9
Q6P3S1,Q6P3S1
Q6P4F2,Q6P4F2
Q6P4F7,Q6P4F7
Q6P4Q7,Q6P4Q7
Q6P4R8,Q6P4R8
Q6P4R8,Q9Y5K5
Q6P587,Q6P587
Q6P5Q4,Q6P5Q4
Q6P6C2,Q6P6C2
Q6P988,Q6P988
Q6PHW0,Q6PHW0
Q6PI26,Q6PI26
Q6PI48,Q6PI48
Q6PIW4,Q6PIW4
Q6PJG0,Q6PJG0
Q6PKG0,Q6PKG0
Q6PL18,Q6PL18
Q6PYX1,Q6PYX1
Q6UWP2,Q6UWP2
Q6UWY2,Q6UWY2
Q6UXN8,Q6UXN8
Q6VVX0,Q6VVX0
Q6W2J9,Q9BSM1
Q6XQN6,Q6XQN6
Q6XZF7,Q6XZF7
Q6YN16,Q6YN16
Q6ZMJ4,Q6ZMJ4
Q6ZMT4,Q6ZMT4
Q6ZN17,Q6ZN17
Q6ZRY4,Q6ZRY4
Q6ZSG1,Q6ZSG1
Q6ZUM4,Q6ZUM4
Q6ZW49,Q6ZW49
Q6ZW76,Q6ZW76
Q6ZYL4,Q6ZYL4
Q709F0,Q709F0
Q70E73,Q70E73
Q719H9,Q719H9
Q71DI3,Q8TF76
Q71DI3,Q96T88
Q71DI3,Q9NVP2
Q71DI3,Q9Y294
Q71DI3,Q9Y657
Q76I76,Q76I76
Q7KZF4,Q7KZF4
Q7KZI7,Q7KZI7
Q7L1T6,Q7L1T6
Q7L266,Q7L266
Q7L273,Q7L273
Q7L576,Q8WUW1
Q7L576,Q92558
Q7L576,Q9NYB9
Q7L5N1,Q7L5N1
Q7L804,Q7L804
Q7LBR1,Q9NP79
Q7LG56,Q7LG56
Q7RTN6,Q9Y376
Q7Z2E3,Q7Z2E3
Q7Z2W4,Q7Z2W4
Q7Z3B4,Q7Z3B4
Q7Z3B4,Q9BVL2
Q7Z3Y4,Q7Z3Y4
Q7Z434,Q7Z434
Q7Z434,Q9Y4K3
Q7Z460,Q7Z460
Q7Z4H3,Q7Z4H3
Q7Z4V5,Q7Z4V5
Q7Z4W1,Q7Z4W1
Q7Z589,Q7Z589
Q7Z5K2,Q7Z5K2
Q7Z5R6,Q9Y490
Q7Z6A9,Q7Z6A9
Q7Z6A9,Q92956
Q7Z6B0,Q9UJY5
Q7Z6E9,Q7Z6E9
Q7Z6J2,Q7Z6J2
Q7Z6L1,Q9H1Y0
Q7Z6M4,Q96CB9
Q7Z6V5,Q7Z6V5
Q7Z6Z7,Q7Z6Z7
Q7Z7E8,Q7Z7E8
Q86SX6,Q86SX6
Q86SZ2,Q86SZ2
Q86T82,Q86T82
Q86TB9,Q86TB9
Q86TI0,Q86TI0
Q86TM3,Q86TM3
Q86TV6,Q86TV6
Q86TV6,Q9BYI3
Q86U42,Q86U42
Q86U86,Q86U86
Q86US8,Q86US8
Q86UT6,Q86UT6
Q86UW6,Q86UW6
Q86UY5,Q86UY5
Q86UY6,Q86UY6
Q86VN1,Q96H20
Q86VN1,Q9BRG1
Q86VP1,Q86VP1
Q86VQ6,Q86VQ6
Q86VU5,Q86VU5
Q86W24,Q86W24
Q86WT6,Q86WT6
Q86WV1,Q86WV1
Q86WV5,Q9H668
Q86WV6,Q86WV6
Q86X55,Q86X55
Q86XR8,Q86XR8
Q86Y07,Q86Y07
Q86YL7,Q86YL7
Q86YL7,Q9P126
Q86YP4,Q9UBB5
Q86YS6,Q86YS6
Q86YT6,Q86YT6
Q86YV6,Q86YV6
Q8IU54,Q8IU57
Q8IU85,Q8IU85
Q8IUC4,Q8IUC4
Q8IUC6,Q8IUC6
Q8IUF8,Q8IUF8
Q8IUH5,Q8IUH5
Q8IUQ4,Q8IUQ4
Q8IUQ4,Q9HB71
Q8IUX4,Q8IUX4
Q8IV48,Q8IV48
Q8IV63,Q8IV63
Q8IVF2,Q8IVF2
Q8IVH4,Q8IVH4
Q8IVS2,Q8IVS2
Q8IW19,Q8IW19
Q8IW75,Q8IW75
Q8IWE4,Q8IWE4
Q8IWE4,Q969M7
Q8IWL3,Q8IWL3
Q8IWS0,Q8IWS0
Q8IWT1,Q8IWT1
Q8IWU9,Q8IWU9
Q8IWV7,Q8IWV7
Q8IX03,Q8IX03
Q8IX04,Q8IX04
Q8IXJ6,Q8IXJ6
Q8IYD8,Q96E14
Q8IYD8,Q9BTP7
Q8IYD8,Q9H9A7
Q8IYS5,Q8IYS5
Q8IZ41,Q8IZ41
Q8IZI9,Q8IZI9
Q8N0W4,Q8N0W4
Q8N126,Q8N126
Q8N149,Q8N149
Q8N157,Q8N157
Q8N159,Q8N159
Q8N1G2,Q8N1G2
Q8N1Q1,Q8N1Q1
Q8N2K1,Q8N2K1
Q8N2Z9,Q8N2Z9
Q8N335,Q8N335
Q8N371,Q8N371
Q8N3F8,Q9H4M9
Q8N3R9,Q8N3R9
Q8N423,Q8N423
Q8N448,Q8N448
Q8N4E4,Q8N4E4
Q8N4P3,Q8N4P3
Q8N4Q0,Q8N4Q0
Q8N543,Q8N543
Q8N5A5,Q8N5A5
Q8N5H7,Q8N5H7
Q8N5K1,Q8N5K1
Q8N5Y2,Q8N5Y2
Q8N5Y8,Q8N5Y8
Q8N5Z0,Q8N5Z0
Q8N5Z5,Q8N5Z5
Q8N608,Q8N608
Q8N6N7,Q8N6N7
Q8N6P7,Q9GZX6
Q8N6T3,Q8N6T3
Q8N807,Q8N807
Q8N884,Q8N884
Q8N8N7,Q8N8N7
Q8N8S7,Q8N8S7
Q8N8S7,Q9UGI8
Q8N960,Q8N960
Q8N9L9,Q8N9L9
Q8N9Q1,Q8N9Q1
Q8NAT2,Q8NAT2
Q8NB78,Q8NB78
Q8NBJ7,Q8NBJ7
Q8NBP7,Q8NBP7
Q8NBQ5,Q8NBQ5
Q8NBS9,Q8NBS9
Q8NBZ7,Q8NBZ7
Q8NCC3,Q8NCC3
Q8NDX5,Q8NDX5
Q8NEB9,Q8NEB9
Q8NEM0,Q8NEM0
Q8NEU8,Q8NEU8
Q8NF91,Q9UH99
Q8NFG4,Q8NFG4
Q8NFH3,Q8NFH3
Q8NFH5,Q8NFH5
Q8NFP7,Q8NFP7
Q8NFP9,Q8NFP9
Q8NG31,Q8NG31
Q8NG31,Q96IY1
Q8NHL6,Q8NHL6
Q8NHM5,Q8NHM5
Q8NHU6,Q8NHU6
Q8NHW3,Q8NHW3
Q8NI35,Q8NI35
Q8NI77,Q8NI77
Q8TB24,Q9Y5K6
Q8TBB1,Q8TBB1
Q8TBC4,Q8TBC4
Q8TBC4,Q969M7
Q8TBE9,Q8TBE9
Q8TBK2,Q8TBK2
Q8TBX8,Q8TBX8
Q8TBZ6,Q8TBZ6
Q8TC59,Q8TC59
Q8TCD0,S6BAM6
Q8TCD5,Q8TCD5
Q8TCS8,Q8TCS8
Q8TD06,Q8TD06
Q8TDB6,Q8TDB6
Q8TDQ0,Q8TDQ0
Q8TDX7,Q8TDX7
Q8TDY4,Q8TDY4
Q8TE04,Q8TE04
Q8TE30,Q8TE30
Q8TEA8,Q8TEA8
Q8TED1,Q8TED1
Q8TF65,Q8TF65
Q8WTR2,Q8WTR2
Q8WTS6,Q8WTS6
Q8WTT0,Q8WTT0
Q8WTU0,Q8WTU0
Q8WU79,Q8WU79
Q8WUA7,Q8WUA7
Q8WUI4,Q8WUI4
Q8WUM4,Q8WUM4
Q8WUM4,Q96CF2
Q8WUM4,Q9BY43
Q8WUM4,Q9H444
Q8WUW1,Q92558
Q8WUW1,Q9NYB9
Q8WV22,Q96MG7
Q8WV41,Q8WV41
Q8WV92,Q8WV92
Q8WV92,Q9HD42
Q8WVN8,Q8WVN8
Q8WVQ1,Q8WVQ1
Q8WW01,Q8WW01
Q8WWA0,Q8WWA0
Q8WWM9,Q8WWM9
Q8WWP7,Q8WWP7
Q8WWV3,Q8WWV3
Q8WWY3,Q8WWY3
Q8WXB1,Q8WXB1
Q8WXC3,Q8WXC3
Q8WXD5,Q8WXD5
Q8WXD5,Q9H840
Q8WXD9,Q8WXD9
Q8WXF3,Q8WXF3
Q8WXF3,Q9Y5Q6
Q8WXF7,Q8WXF7
Q8WXH0,Q9UH99
Q8WXI4,Q8WXI4
Q8WXI8,Q8WXI8
Q8WY64,Q8WY64
Q8WY91,Q8WY91
Q8WYA6,Q8WYA6
Q8WYH8,Q8WYH8
Q8WYK0,Q8WYK0
Q8WYN0,Q8WYN0
Q8WYQ5,Q9NRR4
Q8WZ19,Q8WZ19
Q8WZ42,Q8WZ42
Q92484,Q92484
Q92506,Q92506
Q92530,Q92530
Q92540,Q92540
Q92541,Q92541
Q92542,Q96BI3
Q92542,Q9NZ42
Q92547,Q92547
Q92547,Q9BX63
Q92556,Q92556
Q92556,Q92608
Q92558,Q9NYB9
Q92600,Q92600
Q92608,Q92608
Q92673,Q92673
Q92673,Q9UJY5
Q92692,Q92692
Q92730,Q92730
Q92731,Q92731
Q92743,Q92743
Q92769,Q92769
Q92772,Q92772
Q92783,Q92783
Q92793,Q92793
Q92794,Q92794
Q92796,Q92796
Q92797,Q92797
Q92797,Q9NP77
Q92817,Q92817
Q92820,Q92820
Q92830,Q92830
Q92831,Q92831
Q92834,Q92834
Q92834,Q96KN7
Q92843,Q92843
Q92854,Q92854
Q92879,Q92879
Q92882,Q92882
Q92888,Q92888
Q92889,Q92889
Q92900,Q92900
Q92900,Q9HAU5
Q92905,Q92905
Q92913,Q92913
Q92932,Q92932
Q92956,Q92956
Q92973,Q92973
Q92973,Q9UBU9
Q93009,Q93009
Q93009,Q96T88
Q93009,Q9BTE3
Q93062,Q93062
Q93088,Q93088
Q93096,Q93096
Q95460,Q95460
Q969J5,Q969J5
Q969J5,Q9GZX6
Q969Q1,Q969Q1
Q969R5,Q969R5
Q96A83,Q96A83
Q96AE4,Q96AE4
Q96AE4,Q9UHX1
Q96AP0,Q96AP0
Q96AT9,Q96AT9
Q96AX1,Q96AX1
Q96AX1,Q9H269
Q96AY2,Q96AY2
Q96AY2,Q96NY9
Q96B02,Q96B02
Q96B67,Q96B67
Q96B97,Q96B97
Q96BD5,Q96BD5
Q96BD6,Q96BD6
Q96BD6,Q96IZ0
Q96BD8,Q96BD8
Q96BN8,Q96BN8
Q96BN8,Q96EP0
Q96BP3,Q96BP3
Q96BT7,Q96BT7
Q96C10,Q96C10
Q96C23,Q96C23
Q96C24,Q96C24
Q96C86,Q96C86
Q96CA5,Q96CA5
Q96CA5,Q9NR28
Q96CD2,Q96CD2
Q96CG3,Q96CG3
Q96CS7,Q96CS7
Q96CV9,Q9GZQ8
Q96CW9,Q96CW9
Q96CW9,Q9HBW1
Q96D31,Q96D31
Q96D96,Q96D96
Q96DA0,Q96DA0
Q96DC9,Q96DC9
Q96DE0,Q96DE0
Q96DN0,Q96DN0
Q96DU3,Q96DU3
Q96E14,Q9H9A7
Q96EB6,Q96EB6
Q96EF0,Q96EF0
Q96EK6,Q96EK6
Q96EP0,Q96EP0
Q96EP0,Q9BYM8
Q96EP1,Q96EP1
Q96ES7,Q96ES7
Q96EY8,Q96EY8
Q96F10,Q96F10
Q96F46,Q96PD4
Q96F86,Q96F86
Q96FE5,Q96FE5
Q96FJ2,Q96FJ2
Q96FQ6,Q96FQ6
Q96FX7,Q96FX7
Q96FX7,Q9UJA5
Q96FZ7,Q9UN37
Q96GA7,Q96GA7
Q96GD4,Q9NQS7
Q96GX9,Q96GX9
Q96H15,Q96H15
Q96H20,Q9BRG1
Q96HC4,Q96HC4
Q96HN2,Q96HN2
Q96HS1,Q96HS1
Q96HU8,Q96HU8
Q96I15,Q96I15
Q96I25,Q96I25
Q96IY4,Q96IY4
Q96J02,Q96J02
Q96J02,Q9H3M7
Q96J92,Q9UH77
Q96JD1,Q96JD1
Q96JM7,Q96JM7
Q96KE9,Q96KE9
Q96KN2,Q96KN2
Q96KP4,Q96KP4
Q96KQ7,Q96KQ7
Q96L92,Q96L92
Q96LA8,Q96LA8
Q96LB8,Q96LB8
Q96LB9,Q96LB9
Q96LD8,Q96LD8
Q96LR5,Q96LR5
Q96LW7,Q96LW7
Q96MN2,Q96MN2
Q96MU7,Q96MU7
Q96NX5,Q96NX5
Q96NY8,Q96NY8
Q96P16,Q96P16
Q96P20,Q96P20
Q96P48,Q9Y5K6
Q96PD4,Q96PD4
Q96PE7,Q96PE7
Q96PR6,Q96PR6
Q96PU4,Q96PU4
Q96PU5,Q96PU5
Q96PX8,Q96PX8
Q96PY6,Q96PY6
Q96Q11,Q96Q11
Q96QK1,Q96QK1
Q96QK1,Q9UBQ0
Q96QT6,Q9UBU8
Q96QV1,Q96QV1
Q96QZ7,Q96QZ7
Q96RE7,Q96RE7
Q96RI1,Q96RI1
Q96RK0,Q96RK0
Q96RS0,Q96RS0
Q96RT1,Q96RT1
Q96S55,Q96S55
Q96SL4,Q96SL4
Q96T58,Q9Y618
Q96T66,Q96T66
Q96T88,Q96T88
Q99259,Q99259
Q99417,Q99417
Q99418,Q99418
Q99467,Q99467
Q99496,Q99496
Q99497,Q99497
Q99523,Q9UJY5
Q99538,Q99538
Q99549,Q99549
Q99549,Q9Y6K1
Q99558,Q99558
Q99574,Q99574
Q99581,Q99581
Q99584,Q99584
Q99593,Q99593
Q99594,Q99594
Q99616,Q99616
Q99661,Q99661
Q99683,Q99683
Q99685,Q99685
Q99704,Q99704
Q99706,Q99706
Q99707,Q99707
Q99714,Q99714
Q99728,Q99728
Q99729,Q99729
Q99759,Q9BSQ5
Q99814,Q99814
Q99816,Q99816
Q99828,Q99828
Q99856,Q99856
Q99895,Q99895
Q99952,Q99952
Q99962,Q99962
Q99963,Q99963
Q99986,Q99986
Q9BPU6,Q9BPU6
Q9BPX6,Q9BPX6
Q9BPZ7,Q9BPZ7
Q9BQ50,Q9BQ50
Q9BQS8,Q9GZQ8
Q9BR01,Q9BR01
Q9BS40,Q9UI42
Q9BSK3,Q9HC62
Q9BSM1,Q9BSM1
Q9BSQ5,Q9BSQ5
Q9BSQ5,Q9BUL8
Q9BT30,Q9BT30
Q9BT73,Q9BT73
Q9BTM1,Q9UQR0
Q9BTU6,Q9BTU6
Q9BTZ2,Q9BTZ2
Q9BU02,Q9BU02
Q9BU89,Q9BU89
Q9BUB5,Q9BUB5
Q9BUD6,Q9BUD6
Q9BUH6,Q9BUH6
Q9BUI4,Q9BUI4
Q9BUL8,Q9BUL8
Q9BUL8,Q9P289
Q9BUT1,Q9BUT1
Q9BUZ4,Q9BUZ4
Q9BV20,Q9BV20
Q9BV47,Q9BV47
Q9BV79,Q9BV79
Q9BV86,Q9BV86
Q9BVA6,Q9BVA6
Q9BVI0,Q9BVI0
Q9BVJ7,Q9BVJ7
Q9BVN2,Q9BVN2
Q9BVS5,Q9BVS5
Q9BWS9,Q9BWS9
Q9BWT3,Q9BWT3
Q9BWU0,Q9BWU0
Q9BX68,Q9BX68
Q9BX70,Q9BX70
Q9BXF3,Q9BXF3
Q9BXJ0,Q9BXJ0
Q9BXL7,Q9BXL7
Q9BXM0,Q9BXM0
Q9BXR5,Q9BXR5
Q9BY11,Q9BY11
Q9BY32,Q9BY32
Q9BY41,Q9BY41
Q9BY49,Q9BY49
Q9BY67,Q9Y2J2
Q9BY84,Q9BY84
Q9BYF1,Q9BYF1
Q9BYJ9,Q9BYJ9
Q9BYX4,Q9BYX4
Q9BZ23,Q9BZ23
Q9BZ95,Q9BZ95
Q9BZI7,Q9HAU5
Q9BZP6,Q9BZP6
Q9BZS1,Q9BZS1
Q9BZX2,Q9BZX2
Q9C005,Q9C005
Q9GZM8,Q9GZM8
Q9GZQ8,Q9GZQ8
Q9GZS3,Q9GZS3
Q9GZT9,Q9GZT9
Q9GZU2,Q9GZU2
Q9GZU7,Q9GZU7
Q9GZX6,Q9GZX6
Q9GZY6,Q9ULZ2
Q9GZZ1,Q9GZZ1
Q9GZZ9,Q9GZZ9
Q9H008,Q9H008
Q9H074,Q9H074
Q9H0B6,Q9H0B6
Q9H0F6,Q9H0F6
Q9H0F7,Q9H0F7
Q9H0H5,Q9H0H5
Q9H0R4,Q9H0R4
Q9H0R8,Q9H0R8
Q9H0U4,Q9H0U4
Q9H0W5,Q9H9E1
Q9H0W9,Q9H0W9
Q9H147,Q9H147
Q9H1R2,Q9H1R2
Q9H251,Q9Y6N9
Q9H2C0,Q9H2C0
Q9H2G2,Q9H2G2
Q9H2H8,Q9H2H8
Q9H2K2,Q9H2K2
Q9H2K2,Q9NWT6
Q9H2X3,Q9H2X3
Q9H361,Q9H361
Q9H3D4,Q9H3D4
Q9H3F6,Q9H3F6
Q9H3H3,Q9H3H3
Q9H3L0,Q9H3L0
Q9H3M7,Q9H3M7
Q9H3R0,Q9H3R0
Q9H3S4,Q9H3S4
Q9H3S7,Q9H3S7
Q9H444,Q9H444
Q9H477,Q9H477
Q9H492,Q9H492
Q9H4Q4,Q9H4Q4
Q9H4W6,Q9H4W6
Q9H4Y5,Q9H4Y5
Q9H5X1,Q9H5X1
Q9H668,Q9H668
Q9H694,Q9H694
Q9H6P5,Q9H6P5
Q9H6T3,Q9H6T3
Q9H6W3,Q9H6W3
Q9H6Z4,Q9H6Z4
Q9H777,Q9H777
Q9H7B4,Q9H7B4
Q9H7C9,Q9H7C9
Q9H7Z6,Q9H7Z6
Q9H867,Q9H867
Q9H8M2,Q9H8M2
Q9H8M5,Q9H8M5
Q9H8V3,Q9H8V3
Q9H8Y8,Q9H8Y8
Q9H900,Q9H900
Q9H999,Q9H999
Q9H9B1,Q9H9B1
Q9H9E3,Q9H9E3
Q9H9Q4,Q9H9Q4
Q9H9S4,Q9Y6E0
Q9HAB8,Q9HAB8
Q9HAN9,Q9HAN9
Q9HAT8,Q9HAT8
Q9HAU5,Q9HAU5
Q9HB71,Q9HB71
Q9HBA0,Q9HBA0
Q9HBD1,Q9HBD1
Q9HBE5,Q9HBE5
Q9HBH1,Q9HBH1
Q9HBI1,Q9HBI1
Q9HBL8,Q9HBL8
Q9HC16,Q9HC16
Q9HC35,Q9HC35
Q9HC52,Q9HC52
Q9HC62,Q9HC62
Q9HCB6,Q9HCB6
Q9HCH5,Q9HCH5
Q9HCJ0,Q9HCJ0
Q9HCJ2,Q9Y2I2
Q9HCJ6,Q9HCJ6
Q9HCN6,Q9HCN6
Q9HCU9,Q9HCU9
Q9HCY8,Q9HCY8
Q9HD15,Q9HD15
Q9HD26,Q9HD26
Q9HD40,Q9HD40
Q9HD42,Q9UN37
Q9HD67,Q9HD67
Q9NP55,Q9NP55
Q9NP79,Q9NP79
Q9NP79,Q9NZZ3
Q9NP95,Q9NP95
Q9NP97,Q9NP97
Q9NP99,Q9NP99
Q9NPD8,Q9NPD8
Q9NPD8,Q9NW38
Q9NPF7,Q9NPF7
Q9NPG2,Q9NPG2
Q9NPI6,Q9NPI6
Q9NPI6,Q9NPJ4
Q9NPJ3,Q9NPJ3
Q9NPZ5,Q9NPZ5
Q9NQC7,Q9NQC7
Q9NQG5,Q9NQG5
Q9NQG6,Q9NQG6
Q9NQL2,Q9NQL2
Q9NQR1,Q9NQR1
Q9NQT8,Q9NQT8
Q9NQV6,Q9NQV6
Q9NQV7,Q9NQV7
Q9NQW6,Q9NQW6
Q9NQX3,Q9NQX3
Q9NR09,Q9NR09
Q9NR12,Q9NR12
Q9NR22,Q9NR22
Q9NR28,Q9NR28
Q9NR31,Q9NR31
Q9NR48,Q9NR48
Q9NR56,Q9NR56
Q9NR71,Q9NR71
Q9NR80,Q9NR80
Q9NR97,Q9NR97
Q9NRF8,Q9NRF8
Q9NRG1,Q9NRG1
Q9NRG4,Q9NRG4
Q9NRR6,Q9NRR6
Q9NRW1,Q9NRW1
Q9NRW3,Q9NRW3
Q9NRX4,Q9NRX4
Q9NRY4,Q9NRY4
Q9NS18,Q9NS18
Q9NS87,Q9NS87
Q9NS91,Q9NS91
Q9NSC5,Q9NSC5
Q9NSP4,Q9NSP4
Q9NSY2,Q9NSY2
Q9NTG7,Q9NTG7
Q9NTG7,Q9NUB1
Q9NTX7,Q9NTX7
Q9NTZ6,Q9NTZ6
Q9NUI1,Q9NUI1
Q9NUW8,Q9NUW8
Q9NV56,Q9UBU8
Q9NVD7,Q9NVD7
Q9NVP1,Q9NVP1
Q9NVR0,Q9NVR0
Q9NVV4,Q9NVV4
Q9NW38,Q9NW38
Q9NWM8,Q9NWM8
Q9NWS0,Q9NWS0
Q9NWS0,Q9Y4R8
Q9NWU1,Q9NWU1
Q9NWX6,Q9NWX6
Q9NWZ3,Q9NWZ3
Q9NX01,Q9NX01
Q9NX09,Q9NX09
Q9NX46,Q9NX46
Q9NX74,Q9NX74
Q9NXA8,Q9NXA8
Q9NXV2,Q9NXV2
Q9NY33,Q9NY33
Q9NY56,Q9NY56
Q9NY72,Q9NY72
Q9NYA1,Q9NYA1
Q9NYB9,Q9Y2A7
Q9NYG5,Q9NYG5
Q9NYG8,Q9NYG8
Q9NYN1,Q9NYN1
Q9NYV4,Q9NYV4
Q9NYY3,Q9NYY3
Q9NZ08,Q9NZ08
Q9NZ09,Q9NZ09
Q9NZ45,Q9NZ45
Q9NZ52,Q9NZ52
Q9NZD2,Q9NZD2
Q9NZI2,Q9UK17
Q9NZI8,Q9NZI8
Q9NZJ4,Q9NZJ4
Q9NZJ5,Q9NZJ5
Q9NZK5,Q9NZK5
Q9NZL4,Q9NZL4
Q9NZL9,Q9NZL9
Q9NZM3,Q9NZM3
Q9NZN1,Q9NZN1
Q9NZN8,Q9NZN8
Q9NZQ7,Q9NZQ7
Q9NZU0,Q9NZU0
Q9NZZ3,Q9NZZ3
Q9P000,Q9P000
Q9P016,Q9P016
Q9P0K1,Q9P0K1
Q9P0M6,Q9P0M6
Q9P0U3,Q9P0U3
Q9P104,Q9P104
Q9P1W8,Q9P1W8
Q9P1W9,Q9P1W9
Q9P286,Q9P286
Q9P289,Q9P289
Q9P289,Q9Y376
Q9P2J5,Q9P2J5
Q9P2T1,Q9P2T1
Q9P2W7,Q9P2W7
Q9UBC3,Q9UBC3
Q9UBE0,Q9UBT2
Q9UBG0,Q9UBG0
Q9UBH0,Q9UBH0
Q9UBL3,Q9UBL3
Q9UBQ7,Q9UBQ7
Q9UBR2,Q9UBR2
Q9UBT6,Q9UBT6
Q9UBT6,Q9UBZ9
Q9UBU8,Q9UBU8
Q9UBU9,Q9UBU9
Q9UBU9,Q9UKK6
Q9UBV7,Q9UBV7
Q9UBW5,Q9UBW5
Q9UBX1,Q9UBX1
Q9UBZ9,Q9UBZ9
Q9UBZ9,Q9UI95
Q9UBZ9,Q9Y253
Q9UDX3,Q9UDX3
Q9UDY2,Q9UDY2
Q9UDY8,Q9UDY8
Q9UG22,Q9UG22
Q9UGB7,Q9UGB7
Q9UGI8,Q9Y615
Q9UGM1,Q9UGM1
Q9UGN4,Q9UGN4
Q9UGN5,Q9UGN5
Q9UGP5,Q9UGP5
Q9UH03,Q9UH03
Q9UH17,Q9UH17
Q9UH73,Q9UH73
Q9UH77,Q9UH77
Q9UHB4,Q9UHB4
Q9UHB9,Q9UHB9
Q9UHD2,Q9UHD2
Q9UHI6,Q9UHI6
Q9UHI8,Q9UHI8
Q9UHL0,Q9UHL0
Q9UHL4,Q9UHL4
Q9UHN1,Q9UHN1
Q9UHP7,Q9UHP7
Q9UHQ4,Q9UHQ4
Q9UHX1,Q9UHX1
Q9UHX3,Q9UHX3
Q9UI32,Q9UI32
Q9UI36,Q9UI36
Q9UI42,Q9UI42
Q9UI95,Q9UI95
Q9UIF7,Q9UIF7
Q9UIF8,Q9UIF8
Q9UIF9,Q9UIF9
Q9UII6,Q9UII6
Q9UIK4,Q9UIK4
Q9UIL1,Q9UIL1
Q9UIQ6,Q9UIQ6
Q9UJ41,Q9UJ41
Q9UJ41,Q9UL25
Q9UJ70,Q9UJ70
Q9UJ71,Q9UJ71
Q9UJA5,Q9UJA5
Q9UJM3,Q9UJM3
Q9UJM8,Q9UJM8
Q9UJS0,Q9UJS0
Q9UJV9,Q9UJV9
Q9UJW3,Q9UJW3
Q9UJW3,Q9Y6K1
Q9UJX3,Q9UJX3
Q9UJY4,Q9UJY4
Q9UJY5,Q9UJY5
Q9UK05,Q9UK05
Q9UK17,Q9UK17
Q9UK55,Q9UK55
Q9UK80,Q9UK80
Q9UKA1,Q9UKA1
Q9UKE5,Q9UKE5
Q9UKG1,Q9UKG1
Q9UKJ0,Q9UKJ0
Q9UKK6,Q9UKK6
Q9UKK9,Q9UKK9
Q9UKN5,Q9UKN5
Q9UKU7,Q9UKU7
Q9UKV8,Q9UKV8
Q9UKY1,Q9UKY1
Q9UL15,Q9UL15
Q9UL25,Q9UL25
Q9UL77,Q9UL77
Q9ULD4,Q9ULD4
Q9ULI0,Q9ULI0
Q9ULV1,Q9ULV1
Q9ULV8,Q9ULV8
Q9ULW0,Q9ULW0
Q9UM47,Q9UM47
Q9UM73,Q9UM73
Q9UMF0,Q9UMF0
Q9UMR2,Q9UMR2
Q9UMX1,Q9UMX1
Q9UN36,Q9UN36
Q9UNA0,Q9UNA0
Q9UNA4,Q9UNA4
Q9UNE7,Q9UNE7
Q9UNF0,Q9UNF0
Q9UNG2,Q9UNG2
Q9UNH6,Q9UNH6
Q9UNL4,Q9UNL4
Q9UNN5,Q9UNN5
Q9UNN8,Q9UNN8
Q9UNP9,Q9UNP9
Q9UNQ2,Q9UNQ2
